"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Belgium","BEL","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","3.21000003814697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9799995422363","","29.0400009155273","30.3500003814697","31.7000007629395","32.060001373291","32.8199996948242","33.2200012207031","32.7299995422363","33.8300018310547","34.2599983215332","37.0699996948242","38.060131072998","38.4500007629395","40.2703285217285","42.4268569946289","43.1228790283203","","",
"Benin","BEN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","0.100000001490116","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","","","","","","","","","","","","","","","","2.57612705230713","","","","","","",
"Burkina Faso","BFA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.990000009536743","0.100000001490116","","","","","","","0","","","","1.37999999523163","","","","1.2442010641098","3.0525643825531","",
"Bangladesh","BGD","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","0.100000001490116","","","","","","","0.259999990463257","","","","","","","","","","","","","","","","","","","","3.49000000953674","","","","","","","","","","6.17999982833862","6.44999980926514","5.84999990463257","7.40000009536743","9.89999961853027","10.0299997329712","10.6800003051758","11.4200000762939","11.9799995422363","","13.5799999237061","","","",
"Bulgaria","BGR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","3.91000008583069","","","","","","","","","","","","","","","","","15.1899995803833","","","","","","","","","19.4699993133545","","","","","21.9699993133545","22.2199993133545","22.6000003814697","23.1800003051758","23.6299991607666","23.6100006103516","24.6000003814697","26.2199993133545","27.6299991607666","28.1900005340576","28.3299999237061","28.4799995422363","29.2355575561523","29.3248825073242","29.6200008392334","30.1665000915527","30.5550937652588","","",
"Bahrain","BHR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","2.1800000667572","","","","","","","","","","","","","","","","","","","","10.3999996185303","","","","","","","","","","","","","","","","","","","23.5499992370605","","","","","","25.7199993133545","26.5799999237061","36.1399993896484","","33.6699981689453","","47.0200004577637","51.1100006103516","",
"Bahamas, The","BHS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3999996185303","","","","","","","","","","20.2199993133545","","","","","","","","","","34.6599998474121","","","","","","","","","34.8406753540039","","","","43.7370185852051","",
"Bosnia and Herzegovina","BIH","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.01000022888184","8.19999980926514","","","10.0799999237061","9.98999977111816","10.4700002670288","7.5166711807251","10.4799995422363","7.321448802948","13.2399997711182","19.2820777893066","15.1499996185303","20.1759243011475","",
"Belarus","BLR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","4.03000020980835","","","","","","","","","","","","","","","","","","","11.4700002670288","","","","","","","","","","","","","","","","","","","","62.9599990844727","","","","","","","","","","73.3399963378906","","","","","",
"Belize","BLZ","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","0.680000007152557","","","","","","","","","","1.20000004768372","","","","","","","","","","","5.88000011444092","","","","","","","","","","","","","","10.8599996566772","","","","","15.8100004196167","","","","","","","","","19.1920776367188","22.8799991607666","","","","",
"Bermuda","BMU","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","6.19999980926514","","","","","","","","","","","","","","","","","","","","","17.5499992370605","","","","","","","","","55.5299987792969","","","","","","","","","","54.3400001525879","","","","","","57.9099998474121","","","","","","","","",
"Bolivia","BOL","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67000007629395","","","","","","","","","14.9499998092651","","","","","19.2000007629395","","18.6900005340576","21.0300006866455","","14.6909112930298","22.7700004577637","12.8047361373901","11.8713617324829","26","18.2868385314941","20.7361736297607","22.2214374542236","29.6299991607666","30.0599994659424","27.6095085144043","30.0802001953125","","",
"Brazil","BRA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","0.699999988079071","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0599994659424","","","","","","","","","","","","","","","27.6414318084717","30.6252880096436","28.8733539581299","33.4355926513672","31.9925899505615","","","","","",
"Brunei Darussalam","BRN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","1.64999997615814","","","","","","","","","","6.94999980926514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0200004577637","","","23.3395614624023","","","20.0100708007812","21.9402599334717","25.1750907897949","23.4320335388184","23.984432220459","38.7770080566406","","",
"Bhutan","BTN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90000009536743","","","","","7.98999977111816","","","","","","","",
"Botswana","BWA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","0.370000004768372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4964065551758","28.1608600616455","29.1568965911865","29.2117595672607","29.4269771575928","",
"Central African Republic","CAF","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","0.0799999982118607","","","","","","","","","","","","","0.740000009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","28.5400009155273","","","","","34.7099990844727","","","","","","","","","","","","","","","","","","","","","","","","","54.2000007629395","","","","56.971076965332","58.6199989318848","58.957878112793","59.704402923584","59.918628692627","61.0300941467285","60.4300003051758","62.8986206054688","63.9691734313965","65.1168518066406","66.1474227905273","62.9199981689453","68.6005935668945","69.2165908813477","",
"Central Europe and the Baltics","CEB","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","5.09000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8500003814697","28.1299991607666","28.7199993133545","30","30.9927158355713","27.3136539459229","28.8687725067139","29.778148651123","31.0155277252197","32.8688926696777","33.8886108398438","35.2395324707031","35.349308013916","35.217960357666","","",
"Channel Islands","CHI","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.833854675293","","18.1865882873535","","19.2120513916016","","21.6640377044678","22.8304309844971","27.949068069458","27.8540439605713","28.1240940093994","30.2899608612061","",
"China","CHN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","0.529999971389771","","","","","","","","","","","","","","","","","","3.07999992370605","","","","","","","","","","","","","","","","","","","","15.4200000762939","","","","",
"Cote d'Ivoire","CIV","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","","","","","","","","","","8.10999965667725","","","","","","","","","","","","","","3.61383295059204","1.21178722381592","4.40999984741211","","","","","2.86821675300598","","6.76000022888184","4.91649055480957","","",
"Cameroon","CMR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","0.0799999982118607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42999994754791","","","8.81999969482422","","","","6.09783411026001","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56974697113037","","","","","","","","","","","","",
"Congo, Rep.","COG","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.10000002384186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1900005340576","24.2700004577637","","28.1619262695312","28.6159324645996","",
"Comoros","COM","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.57180500030518","","","","","","","13.7324724197388","","","",
"Cabo Verde","CPV","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3199996948242","","","","","","","","","",
"Costa Rica","CRI","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9728775024414","20.8385334014893","",
"Caribbean small states","CSS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52000045776367","","","","","","","","","","31.9799995422363","","","","","","","","","","","","",
"Curacao","CUW","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9996643066406","","","","","","",
"Cayman Islands","CYM","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","1.29999995231628","","","","","","","","","","","","","","","","","","","11.289999961853","","","","","","","","","","","","","","","31.3500003814697","41.0299987792969","36.9099998474121","45.8899993896484","47.5900001525879","","","","","","54.5299987792969","55.6800003051758","","","","","","","","","",
"Cyprus","CYP","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4099998474121","","","","","","","","","","","","26.9699993133545","27.4099998474121","28.7900009155273","31.2299995422363","31.3400001525879","31.0300006866455","32.8699989318848","34.4099998474121","36.7400016784668","36.7900009155273","38.9000015258789","38.5400009155273","40.5699996948242","40.4603462219238","41.8300018310547","42.7800369262695","43.189998626709","45.0436592102051","45.5157012939453","","",
"Czechia","CZE","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07000017166138","","","","","","","","","","","","","","","12.5799999237061","12.6599998474121","13.4899997711182","14.6800003051758","15.8999996185303","17.3600006103516","18.5200004577637","19.6100006103516","18.2800006866455","19.2399997711182","19.75","57.4149589538574","58.5764122009277","58.2740097045898","59.0595283508301","60.0756683349609","23.555025100708","","",
"Germany","DEU","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2900009155273","22.9400005340576","23.9699993133545","25.1200008392334","25.6399993896484","26.9799995422363","27.7800006866455","28.5599994659424","30.0100002288818","31.3199996948242","32.810001373291","33.3800849914551","33.5900001525879","35.612621307373","37.6800003051758","37.3850593566895","38.3714904785156","","",
"Djibouti","DJI","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10269260406494","","","","","","","",
"Dominica","DMA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4300003051758","36.0099983215332","36.8800010681152","29.3600006103516","39.1100006103516","39.3800010681152","37.3812217712402","41.9000015258789","39.1163711547852","42.4300003051758","40.9418563842773","42.1445960998535","","",
"Dominican Republic","DOM","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8600006103516","14.7702732086182","15.4131870269775","16.0612163543701","15.8779697418213","16.3688220977783","21.8664379119873","22.8200836181641","",
"Algeria","DZA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.65000009536743","","7.3899998664856","","","8.80000019073486","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7799997329712","10.6499996185303","10.7700004577637","11.0299997329712","10.8299999237061","12.0799999237061","12.6999998092651","11.8900003433228","14.1700000762939","14.0100002288818","15.0699996948242","","","14.9099998474121","15.6300001144409","15.1000003814697","","",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75999999046326","","","","","","","","","","6.78000020980835","","","","","","","","","","12.8100004196167","","","","14.7136793136597","14.9180355072021","15.2603511810303","14.3317813873291","14.1061086654663","15.6108331680298","14.8467922210693","12.6700000762939","16.1714344024658","0.0341054648160934","18.2019500732422","18.6774120330811","19.036642074585","","",
"Euro area","EMU","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6200008392334","22.2800006866455","22.7000007629395","23.3099994659424","23.6700000762939","24.3799991607666","25.1900005340576","26.0100002288818","26.6200008392334","28.2599258422852","28.8600006103516","29.5599994659424","30.2800006866455","31.0634078979492","31.4799995422363","33.2948608398438","34.0999984741211","35.8322830200195","36.4175987243652","","",
"Estonia","EST","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0299987792969","","","","","","","","","","48.1554183959961","50.4703903198242","50.9029350280762","52.2616882324219","54.1853713989258","55.3766288757324","54.8104934692383","56.0404624938965","58.3752937316895","60.0251579284668","54.9000015258789","55.4591331481934","57.6844253540039","","",
"Ethiopia","ETH","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37000000476837","","","","3.77999997138977","","2.56156134605408","","","","","","","","6.56586027145386","","","",
"European Union","EUU","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","11.6999998092651","","","","","13.3299999237061","","","","","","","","","","","","","","","","","","","","37.0963020324707","38.4343681335449","38.6325798034668","37.7099990844727","38.310001373291","38.7299995422363","41.9326095581055","40.1199989318848","44.8216705322266","41.7400016784668","47.5704498291016","43.3006172180176","43.7371673583984","","",
